dmg,cau,vrt,vst,vun,jus,ift,ila,ico,prp,dut
0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,0,0,1,0
1,0,0,1,1,1,1,1,0,0,0
0,1,0,1,1,0,1,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0
1,0,1,0,1,0,0,1,1,1,0
1,0,0,1,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,1,1,0
0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,1,0,1,1,1,0,0
0,0,1,1,0,0,0,0,1,1,0
1,1,0,0,0,1,0,0,1,1,0
1,1,1,1,1,1,0,1,1,0,0
0,1,0,1,1,0,1,0,1,1,0
0,1,1,1,1,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0
1,0,0,1,1,1,0,0,1,0,0
0,0,0,1,1,0,1,1,1,1,0
1,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,1,1,1,0,1,0
0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,0,1,1,0,0,1,0
1,1,0,1,1,1,0,0,1,0,0
1,0,1,0,1,1,0,1,0,0,0
1,0,1,0,0,1,1,0,1,0,0
1,0,0,1,1,0,1,0,0,0,0
0,1,1,0,1,0,1,0,0,1,0
1,0,0,1,1,0,0,0,1,0,0
1,1,0,1,1,0,1,1,0,0,0
0,1,1,0,1,1,0,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0
0,1,0,0,1,1,1,1,1,0,0
1,0,1,0,0,0,0,0,1,1,0
0,0,0,1,0,0,1,1,0,1,0
0,1,1,1,0,1,1,0,1,1,0
1,0,0,1,1,0,1,1,0,1,0
1,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,0,0,1,1,1,0
0,1,0,1,0,1,0,1,1,0,0
1,0,0,1,1,1,0,1,0,0,0
1,1,1,1,1,1,0,0,0,1,0
1,0,0,1,1,1,1,1,1,0,0
0,1,1,0,1,1,1,1,1,1,0
0,1,0,0,1,0,0,1,1,1,0
1,0,1,1,0,0,0,0,1,0,0
0,0,0,1,0,1,0,1,1,1,0
0,0,0,0,1,1,0,0,1,0,0
0,1,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,1,1,1,0
0,0,1,1,0,0,0,1,1,1,0
1,0,0,1,1,0,1,1,1,0,0
0,0,1,1,1,1,0,0,0,0,0
1,0,1,0,1,1,0,0,1,0,0
0,0,1,1,0,0,1,1,0,1,0
0,0,1,1,1,1,0,0,1,1,0
0,1,1,0,0,1,1,1,1,0,0
1,0,1,1,1,0,0,1,1,0,0
1,1,1,1,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,0,1,0
0,1,0,0,1,1,0,0,1,1,0
0,0,1,0,1,1,0,1,1,1,0
1,0,1,1,1,1,1,1,1,0,0
0,1,1,1,1,0,0,0,1,0,0
0,1,0,1,0,1,1,1,1,0,0
1,0,0,0,0,0,0,1,0,1,0
1,0,1,1,0,0,0,1,1,1,0
1,0,1,0,1,0,0,1,0,1,0
0,1,1,0,0,0,0,1,1,1,0
1,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,1,1,1,1,0
0,0,0,0,1,1,0,0,1,1,0
0,0,0,1,1,1,0,0,1,0,0
0,1,0,1,0,1,1,0,0,1,0
1,1,1,0,0,1,0,1,0,1,0
1,1,1,1,0,1,0,0,0,0,0
1,1,1,1,0,1,1,0,0,1,0
1,0,1,0,0,0,1,1,1,1,0
1,1,1,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0
1,1,0,1,1,1,1,0,1,0,0
1,1,1,0,0,1,1,0,1,1,0
1,0,0,0,1,1,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0
0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,1,0,1,0,0,1,0
0,1,0,1,0,0,0,0,1,1,0
1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,1,0,1,1,0
0,1,0,0,1,1,0,1,1,1,0
0,1,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,1,1,1,1,0
0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1,0,1,0,0,0,0
1,0,1,1,1,1,0,1,0,0,0
1,0,1,1,1,1,0,1,0,1,0
0,0,1,0,1,0,0,1,0,1,0
1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0
1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,1,0,0,1,1,0
0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,1,1,1,0,0,0
1,0,1,0,0,1,1,0,1,1,0
1,1,0,1,0,1,0,1,1,1,0
1,0,1,0,1,0,1,0,1,1,0
1,0,0,1,1,1,0,0,1,1,0
0,1,0,0,1,1,0,1,1,0,0
0,0,0,0,1,0,1,1,0,1,0
1,0,0,0,0,1,0,1,1,1,0
0,1,1,0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0,0,0,0
0,0,1,1,0,1,1,1,1,1,0
1,0,1,1,1,1,0,0,1,1,0
1,0,0,0,0,1,1,1,1,1,0
1,1,0,1,0,1,1,1,0,0,0
1,0,1,1,0,1,0,0,1,0,0
1,0,1,1,1,1,1,0,1,0,0
0,0,1,1,1,0,1,0,0,1,0
1,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1,1,1,1,1,0,0
0,1,0,0,1,1,1,1,0,0,0
0,1,0,1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,1,0,1,0
0,1,0,0,0,1,1,1,1,1,0
0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,1,0,1,1,1,0
0,1,1,0,0,1,1,0,0,0,0
0,1,1,0,1,1,0,1,0,0,0
0,1,1,0,1,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,1,1,1,1,0,0
0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0,1,1,1,0,1,0
0,1,1,1,1,0,1,1,1,0,0
0,1,0,1,1,0,1,1,0,1,0
1,1,1,1,0,1,1,0,1,0,0
0,0,0,1,0,1,0,1,0,0,0
1,0,1,0,1,1,1,1,0,1,0
0,1,0,0,0,0,1,1,1,0,0
0,1,0,0,1,1,0,0,0,1,0
1,1,1,0,0,1,1,0,0,1,0
0,1,1,0,1,0,0,1,0,0,0
1,0,0,1,1,1,1,1,0,1,0
0,1,1,1,0,1,0,1,1,1,0
0,1,0,1,0,0,1,1,1,1,0
1,0,0,1,0,0,1,0,1,1,0
0,1,0,1,0,1,1,0,1,1,0
0,1,1,0,0,1,0,0,0,1,0
0,1,0,1,1,1,0,1,1,0,0
0,1,1,0,0,1,1,0,0,1,0
1,1,0,1,0,1,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1,0,0,0,0,1,0
0,0,1,0,1,1,0,0,1,0,0
0,1,0,0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,0
0,1,0,0,0,0,1,1,1,1,0
1,0,0,1,1,0,0,1,1,1,0
1,0,1,1,0,0,0,1,1,0,0
0,1,1,1,1,0,1,0,0,1,0
1,0,1,1,0,0,0,1,0,0,0
1,1,1,1,0,0,1,1,1,0,0
0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,1,1,0
0,1,1,1,0,1,0,1,0,1,0
0,0,0,0,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,1,1,0
0,1,1,1,1,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,1,1,1,0,1,0
0,1,1,1,1,1,1,0,1,0,0
0,1,1,1,1,0,0,0,1,1,0
1,1,1,1,1,0,1,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,0,0
1,1,0,1,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,1,1,0,1,0,1,0
1,0,1,0,0,1,0,0,1,0,0
0,1,1,1,0,0,0,1,1,0,0
0,0,0,1,1,1,0,1,1,1,0
0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,0,1,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,1,1,0,1,0
0,1,1,1,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,0,0,0,0
0,1,1,1,0,0,0,1,1,1,0
1,0,0,0,1,1,1,0,0,1,0
0,0,1,1,0,1,1,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,1,1,0,0,0
0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,1,0,0,0
0,0,1,0,0,0,1,1,1,1,0
0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0
1,1,1,1,0,1,0,0,0,1,0
1,0,0,0,0,1,1,0,1,1,0
1,1,0,0,0,1,1,0,1,0,0
0,1,0,1,1,1,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0,1,1,0
0,0,0,0,0,1,1,0,0,0,0
0,1,0,0,0,0,0,1,1,1,0
1,0,1,0,0,1,1,1,1,1,0
0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,0,0
0,0,1,0,1,1,1,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1,0,1,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,0,1,0,0,0
1,1,0,0,0,0,0,1,1,1,0
1,1,0,0,0,0,0,1,0,0,0
1,0,1,0,1,1,1,1,1,1,0
0,1,0,1,0,1,1,0,0,0,0
1,0,1,0,0,0,0,1,0,1,0
1,0,1,1,1,1,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0
0,1,1,0,0,0,1,1,1,0,0
1,1,1,1,1,0,1,1,1,0,0
0,0,1,0,1,0,0,0,1,0,0
0,1,1,1,0,1,0,1,1,0,0
1,1,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,0,0
1,0,0,1,1,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,0,1,0
0,1,0,1,1,1,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0,1,1,0
1,1,1,0,0,0,0,0,0,1,0
0,1,1,1,0,0,1,0,0,1,0
1,0,1,1,1,0,0,1,0,1,0
1,0,0,1,1,0,0,0,1,1,0
0,0,1,1,1,0,0,1,0,1,0
0,0,1,0,1,1,1,0,1,1,0
0,0,1,1,1,0,1,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,1,1,1,0,1,1,0
0,0,1,1,1,0,1,1,0,0,0
1,0,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,0,1,0
0,1,1,1,1,0,0,1,0,0,0
1,0,0,1,1,0,1,0,1,1,0
0,1,1,0,1,1,0,1,1,0,0
0,1,0,1,0,1,1,1,0,1,0
0,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,1,0,1,0,0,0
0,1,0,0,0,1,1,0,1,0,0
1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,1,1,0,0
1,0,0,1,1,1,0,1,1,0,0
1,1,1,0,0,1,0,0,1,1,0
0,0,1,0,0,1,0,0,1,1,0
0,1,1,1,0,1,1,0,0,1,0
1,1,1,1,0,1,0,0,1,1,0
0,1,0,1,1,1,0,0,0,1,0
0,0,0,0,1,1,1,1,0,0,0
0,1,1,1,1,0,1,1,0,0,0
0,1,1,1,1,1,0,0,0,1,0
0,1,1,0,1,0,0,1,1,1,0
1,1,1,1,1,1,0,1,0,0,0
0,0,1,0,0,0,1,0,1,1,0
0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,0,1,1,1,0,0,0
0,0,1,0,1,0,1,0,1,1,0
1,1,0,1,0,1,1,0,1,0,0
0,1,1,1,0,0,1,1,1,0,0
0,1,0,1,1,1,1,0,0,0,0
1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,0,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,1,0
0,0,1,1,0,1,1,0,1,0,0
0,0,1,1,0,0,1,0,1,0,0
0,0,1,0,1,0,1,0,0,0,0
0,1,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0,0,1,0,1,1,0
1,0,0,1,1,0,1,1,0,0,0
1,0,1,0,1,0,1,1,0,0,0
0,1,0,0,1,1,1,0,1,1,0
0,1,0,0,1,0,1,0,0,0,0
0,1,1,1,0,1,0,0,1,0,0
0,1,0,0,0,1,1,0,0,1,0
0,0,1,0,0,1,0,1,0,1,0
0,0,1,0,1,1,0,1,0,1,0
0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,1,0,0,0
1,1,1,1,1,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,1,0,1,0
1,0,0,1,1,1,0,1,1,1,0
1,1,1,0,0,1,1,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,0,1,0,1,0,1,0
1,0,1,1,0,1,0,1,0,1,0
0,0,1,1,0,1,1,1,0,0,0
1,0,0,0,1,0,1,0,0,0,0
0,1,1,0,1,0,0,1,0,1,0
1,0,0,0,1,1,1,1,0,0,0
1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,0,1,0
0,0,1,1,0,1,0,0,1,0,0
0,0,1,0,0,1,0,1,1,1,0
0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,0,1,1,1,1,0
0,0,0,1,1,0,1,0,1,0,0
0,1,1,0,0,0,1,0,1,1,0
1,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,1,0,1,0,0,0
0,1,0,0,1,1,1,1,1,1,0
1,0,0,0,0,0,0,1,1,1,0
0,1,0,1,0,1,0,1,0,1,0
1,1,0,1,1,1,1,1,0,0,0
1,0,0,1,0,1,1,1,1,0,0
0,0,1,1,1,1,0,0,1,0,0
1,0,1,0,1,0,1,1,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,0,1,1,1,0,0
1,1,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,0
1,1,0,1,1,1,1,0,0,0,0
0,0,1,0,0,1,1,1,1,1,0
0,0,1,0,1,0,1,1,0,0,0
0,1,0,1,1,1,1,1,0,1,0
0,1,0,0,1,0,1,1,1,1,0
0,1,1,0,1,0,1,1,0,0,0
1,0,1,1,1,0,0,0,1,1,0
1,1,0,1,0,1,1,0,0,1,0
0,0,1,0,1,0,1,0,0,1,0
0,0,1,0,0,1,1,1,0,1,0
0,0,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,1,0
0,0,0,1,1,1,0,1,0,0,0
0,0,1,0,0,0,1,1,1,0,0
1,0,0,0,1,0,0,1,0,0,0
0,1,0,1,1,0,0,1,0,0,0
0,0,0,1,1,0,0,1,1,1,0
1,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,1,0,0,0
0,0,1,0,0,1,1,1,1,0,0
0,1,1,0,0,1,0,0,1,1,0
1,0,1,0,0,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,1,1,0
1,0,1,0,0,0,1,1,0,0,0
0,0,0,1,0,1,1,0,1,1,0
1,0,0,0,1,1,0,1,1,1,0
1,0,1,0,1,0,0,0,0,1,0
0,1,0,1,1,1,1,0,1,0,0
0,0,1,0,0,1,1,0,0,1,0
0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,1,0,0,1,0,1,0,0
1,0,1,0,0,1,0,1,0,1,0
1,1,1,1,1,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,0
1,0,0,0,0,0,1,1,1,1,0
1,0,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,1,0,0,1,0
0,0,0,1,0,0,0,1,1,0,0
0,1,1,1,1,0,1,1,0,1,0
0,0,0,0,1,0,1,0,1,1,0
0,1,1,1,0,0,1,0,1,1,0
1,0,0,0,0,0,1,1,0,1,0
0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,1,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,1,0
1,0,0,0,1,1,0,1,0,0,0
0,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1,0,1,1,1,1,0
0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0,1,0,1,0
0,1,1,1,0,1,1,1,0,1,0
0,1,0,0,1,1,1,0,1,0,0
0,0,0,1,0,0,1,0,1,1,0
1,1,1,0,0,1,1,1,1,0,0
1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0,0
1,1,1,1,1,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0
0,1,0,1,0,0,1,1,1,0,0
0,1,1,1,0,1,1,0,1,0,0
1,1,1,1,0,1,1,1,0,1,0
1,1,0,1,0,1,0,0,1,1,0
0,0,0,0,0,0,1,1,1,0,0
0,1,0,1,0,0,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0
0,0,0,0,1,1,0,1,0,1,0
0,1,0,0,0,1,1,0,1,1,0
0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0
1,0,1,1,0,1,1,1,1,0,0
0,1,1,0,1,1,1,0,1,1,0
1,0,0,1,0,1,0,1,0,0,0
1,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,1,0,1,1,1,0
1,0,0,1,0,0,1,1,1,0,0
0,0,1,1,1,1,1,1,1,1,0
0,1,0,1,1,1,1,0,1,1,0
1,0,0,1,1,0,1,0,0,1,0
1,0,1,1,0,1,0,1,0,0,0
1,1,0,0,0,1,1,1,0,1,0
0,0,1,0,1,0,0,0,1,1,0
0,0,1,0,1,0,1,1,1,1,0
1,0,1,1,0,0,1,1,0,0,0
0,1,0,1,1,0,1,0,0,1,0
1,0,1,1,1,1,0,1,1,0,0
0,0,0,0,1,0,1,1,1,0,0
1,1,0,1,0,1,0,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0
1,0,0,0,0,1,1,0,0,1,0
0,1,1,1,1,1,1,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,1,0
0,1,1,0,0,0,1,1,0,0,0
0,0,0,1,1,1,0,1,1,0,0
1,0,1,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,0,1,0
0,1,0,0,0,1,1,1,1,0,0
1,1,1,1,1,1,1,0,0,0,0
1,0,1,0,1,1,0,0,0,0,0
0,0,1,0,1,1,1,1,1,1,0
1,1,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,1,1,1,0,0
0,0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,1,0,0,1,1,0
0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,1,0,1,1,1,0
0,1,1,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,0,0
0,0,0,0,1,0,0,1,1,1,0
1,1,0,0,0,1,0,1,1,1,0
0,1,1,0,1,1,0,0,1,0,0
1,0,1,1,1,1,1,0,1,1,0
0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,1,1,0,1,0
0,1,0,0,1,0,1,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,0
1,1,0,0,0,0,1,1,1,0,0
1,0,0,1,1,1,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0
1,0,0,1,0,0,0,1,0,0,0
1,0,0,1,0,1,1,0,1,0,0
0,1,0,1,1,1,0,0,1,0,0
0,0,0,1,0,0,1,1,1,0,0
0,0,0,1,0,1,0,1,1,0,0
0,1,0,0,1,1,0,1,0,0,0
0,1,1,1,0,0,1,1,0,0,0
1,1,0,0,0,1,1,0,1,1,0
0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,1,0
1,1,0,0,0,1,0,1,1,0,0
0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,1,1,1,1,0,1,0
1,1,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,1,1,1,1,1,0
1,0,1,1,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,1,0,1,0
0,1,1,1,0,1,1,1,0,0,0
1,0,0,0,1,0,1,0,1,1,0
0,0,0,1,0,0,0,1,1,1,0
1,1,0,0,0,0,0,1,1,0,0
1,0,0,0,0,0,0,0,1,1,0
1,1,0,0,0,1,0,1,0,1,0
0,0,0,0,1,1,1,1,0,1,0
0,1,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,0
1,0,1,1,1,0,1,1,1,0,0
0,0,0,1,1,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0
1,1,0,1,0,1,1,0,0,0,0
1,0,0,1,0,1,1,0,0,1,0
0,1,0,1,0,0,1,1,0,1,0
1,0,0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,1,1,1,1,0
0,1,1,0,0,1,1,0,1,1,0
0,1,0,0,0,1,0,1,1,1,0
1,1,1,0,1,1,0,0,0,1,0
0,1,0,1,1,0,0,0,0,1,0
0,1,1,1,1,0,0,1,0,1,0
0,1,1,0,1,0,0,0,1,1,0
0,0,0,0,0,1,1,0,1,1,0
1,1,1,1,0,1,1,0,1,1,0
1,0,1,1,1,0,0,1,0,0,0
1,0,0,0,1,0,1,1,0,0,0
0,0,0,1,1,1,0,1,0,1,0
1,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,0,0,1,0,0
1,1,0,1,1,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,1,0
0,0,1,0,1,1,1,0,0,1,0
1,0,1,1,1,1,0,0,1,0,0
1,1,0,1,0,0,1,1,1,0,0
1,1,1,1,1,0,1,0,0,0,0
0,1,0,1,1,0,1,0,1,0,0
0,1,1,0,0,0,1,1,1,1,0
0,1,1,1,1,0,0,1,1,0,0
1,0,1,1,0,1,1,0,1,1,0
0,0,1,1,1,0,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0,0
0,0,1,1,0,1,1,0,1,1,0
0,1,1,1,0,0,1,0,0,0,0
1,1,1,0,0,1,1,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0
0,0,1,1,0,0,1,0,1,1,0
1,0,1,1,0,0,0,1,0,1,0
0,1,1,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,1,0
0,1,1,1,1,0,0,0,0,1,0
0,0,1,1,0,1,0,0,1,1,0
